period_start,site_id,cell_id,RRC_ConnEstabAtt_MOData,RRC_ConnEstabSucc_MOData,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitSuccNbr_QCI1,HO_InterENBOutAtt,HO_InterENBOutSucc,RRU_PrbTotDl,RRU_PrbAvailDl,RRU_PrbTotUl,RRU_PrbAvailUl,PDCP_SDUVolumeDl_Bits,PDCP_SDUVolumeUl_Bits,DRB_IPThpDl_Kbps,DRB_IPThpUl_Kbps,Cell_UnavailableTime_S,RRC_ConnMax
2024-01-04 13:00:00,HWI002,HWI002-C1,1687,1679,1368,1364,481,476,54,100,39,100,745365051,198988281,199,59,180,128
2024-01-04 14:00:00,HWI002,HWI002-C1,1144,1138,928,926,372,366,38,100,23,100,472161113,105512716,120,30,30,85
2024-01-04 15:00:00,HWI002,HWI002-C1,1174,1171,984,978,437,433,43,100,25,100,564938257,118001861,167,35,60,73
2024-01-04 16:00:00,HWI002,HWI002-C1,1141,1138,966,965,381,373,38,100,29,100,491029382,146227391,129,42,0,81
2024-01-04 17:00:00,HWI002,HWI002-C1,2570,2558,2274,2260,752,734,92,100,54,100,1109776652,250804233,332,71,60,154
2024-01-04 18:00:00,HWI002,HWI002-C1,2485,2480,2107,2106,790,773,85,100,49,100,1164504712,232338757,342,60,10,190
2024-01-04 19:00:00,HWI002,HWI002-C1,2237,2226,1942,1932,759,746,89,100,52,100,1155365484,253831709,315,68,0,154
2024-01-04 20:00:00,HWI002,HWI002-C1,2412,2405,2094,2074,711,699,75,100,52,100,855575466,259483296,248,65,0,157
2024-01-04 21:00:00,HWI002,HWI002-C1,2250,2239,1917,1911,793,781,83,100,58,100,945866999,261059852,239,67,0,190
2024-01-04 22:00:00,HWI002,HWI002-C1,1143,1134,970,964,392,389,46,100,27,100,609644526,137879079,154,41,10,90
2024-01-04 23:00:00,HWI002,HWI002-C1,1146,1145,1011,1007,389,383,35,100,30,100,489973012,143273334,122,36,1,84
2024-01-04 00:00:00,HWI002,HWI002-C2,275,274,227,226,92,90,10,100,9,100,125212814,40943276,33,10,30,19
2024-01-04 01:00:00,HWI002,HWI002-C2,293,292,254,252,91,89,1,100,4,100,11598257,20140831,3,5,0,21
2024-01-04 02:00:00,HWI002,HWI002-C2,286,285,245,244,97,95,13,100,8,100,169132479,37980098,49,9,0,20
2024-01-04 03:00:00,HWI002,HWI002-C2,274,273,223,221,93,91,8,100,10,100,106356841,44724612,28,12,0,24
2024-01-04 04:00:00,HWI002,HWI002-C2,310,308,267,266,90,88,19,100,9,100,215328651,41118649,56,11,2,19
2024-01-04 05:00:00,HWI002,HWI002-C2,288,286,238,237,105,103,7,100,6,100,95218943,26292163,24,7,0,18
2024-01-04 06:00:00,HWI002,HWI002-C2,1099,1091,915,912,317,313,44,100,23,100,528383079,98392754,145,27,0,89
2024-01-04 07:00:00,HWI002,HWI002-C2,1758,1745,1520,1516,532,524,70,100,52,100,951941611,258993825,280,77,0,136
2024-01-04 08:00:00,HWI002,HWI002-C2,1805,1801,1570,1561,685,673,74,100,52,100,868939847,240026738,229,70,0,155
2024-01-04 09:00:00,HWI002,HWI002-C2,1930,1926,1714,1703,687,675,71,100,44,100,1008366365,232520538,255,67,0,142
2024-01-04 10:00:00,HWI002,HWI002-C2,1743,1734,1473,1468,537,528,62,100,33,100,801998181,172182476,224,46,5,124
2024-01-04 11:00:00,HWI002,HWI002-C2,1570,1562,1329,1326,578,567,60,100,49,100,770065359,238798775,233,72,0,147
2024-01-04 12:00:00,HWI002,HWI002-C2,1685,1680,1492,1479,537,528,57,100,41,100,718019051,215625878,184,56,0,129
2024-01-04 13:00:00,HWI002,HWI002-C2,1449,1445,1243,1239,529,524,64,100,44,100,888773916,219451623,242,63,1,129
2024-01-04 14:00:00,HWI002,HWI002-C2,1245,1235,1011,1010,461,452,27,100,26,100,307716358,136583865,89,34,0,89
2024-01-04 15:00:00,HWI002,HWI002-C2,1169,1162,1035,1029,373,366,46,100,30,100,628001833,130318492,183,36,180,103
2024-01-04 16:00:00,HWI002,HWI002-C2,1152,1149,1012,1011,377,370,43,100,24,100,613736888,127185755,175,37,0,83
2024-01-04 17:00:00,HWI002,HWI002-C2,2191,2177,1922,1921,710,704,77,100,62,100,1062862703,294487645,279,83,0,160
2024-01-04 18:00:00,HWI002,HWI002-C2,2491,2483,2078,2074,714,701,91,100,48,100,1224921078,212797357,334,58,0,176
2024-01-04 19:00:00,HWI002,HWI002-C2,2275,2268,2015,2003,822,812,83,100,50,100,1033285464,243342449,267,72,0,151
2024-01-04 20:00:00,HWI002,HWI002-C2,2480,2462,2203,2202,715,698,85,100,56,100,1147261851,270470321,344,80,0,180
2024-01-04 21:00:00,HWI002,HWI002-C2,2320,2312,1949,1943,729,717,90,100,51,100,1119048131,228598386,319,57,10,169
2024-01-04 22:00:00,HWI002,HWI002-C2,1172,1167,1030,1029,361,357,40,100,26,100,566751701,133787026,170,38,0,67
2024-01-04 23:00:00,HWI002,HWI002-C2,1114,1109,941,939,329,325,45,100,24,100,593334619,112969718,173,29,0,88
2024-01-04 00:00:00,HWI002,HWI002-C3,301,300,249,248,94,91,8,100,8,100,97121657,35655643,25,10,60,21
2024-01-04 01:00:00,HWI002,HWI002-C3,268,267,232,231,97,94,12,100,6,100,139542529,31995280,41,9,0,23
2024-01-04 02:00:00,HWI002,HWI002-C3,305,304,262,261,82,80,17,100,1,100,203124391,4890949,51,1,0,17
2024-01-04 03:00:00,HWI002,HWI002-C3,291,290,255,254,96,94,10,100,5,100,132602766,23709199,38,6,60,22
2024-01-04 04:00:00,HWI002,HWI002-C3,272,270,232,231,94,92,8,100,8,100,97535497,37304150,26,9,0,20
2024-01-04 05:00:00,HWI002,HWI002-C3,291,290,251,250,94,93,14,100,1,100,164217437,4225966,43,1,0,22
2024-01-04 06:00:00,HWI002,HWI002-C3,1237,1226,1017,1016,430,423,33,100,28,100,400270308,144939905,111,42,0,89
2024-01-04 07:00:00,HWI002,HWI002-C3,1953,1949,1729,1713,621,616,70,100,46,100,985696536,227073554,264,57,0,145
2024-01-04 08:00:00,HWI002,HWI002-C3,1965,1960,1605,1597,662,654,64,100,40,100,849620391,208564160,225,63,0,142
2024-01-04 09:00:00,HWI002,HWI002-C3,2081,2068,1730,1716,662,648,75,100,42,100,964436372,198821029,269,53,0,130
2024-01-04 10:00:00,HWI002,HWI002-C3,1656,1645,1467,1464,513,503,53,100,38,100,736264735,187356139,198,48,0,106
2024-01-04 11:00:00,HWI002,HWI002-C3,1692,1687,1408,1399,575,564,59,100,34,100,691708470,170645881,183,44,0,135
2024-01-04 12:00:00,HWI002,HWI002-C3,1618,1617,1394,1389,545,536,65,100,41,100,918146595,176569590,279,47,0,108
2024-01-04 13:00:00,HWI002,HWI002-C3,1573,1567,1346,1341,546,538,55,100,39,100,662823785,181938693,170,47,0,126
2024-01-04 14:00:00,HWI002,HWI002-C3,1089,1087,954,950,382,374,37,100,27,100,494004651,130294617,141,36,0,80
2024-01-04 15:00:00,HWI002,HWI002-C3,1178,1173,1046,1043,362,357,37,100,25,100,438533991,115836677,126,34,0,84
2024-01-04 16:00:00,HWI002,HWI002-C3,1085,1081,893,887,391,387,57,100,28,100,724045049,133030992,219,33,0,100
2024-01-04 17:00:00,HWI002,HWI002-C3,2329,2320,2007,2003,656,645,86,100,51,100,1207977551,263890402,310,69,5,168
2024-01-04 18:00:00,HWI002,HWI002-C3,2113,2106,1762,1761,718,708,83,100,53,100,1075023584,236504183,301,61,0,181
2024-01-04 19:00:00,HWI002,HWI002-C3,2359,2345,2031,2030,774,763,80,100,54,100,1075053567,273004818,303,80,2,161
2024-01-04 20:00:00,HWI002,HWI002-C3,2322,2321,2029,2023,791,782,80,100,52,100,1027239600,239317756,299,66,0,169
2024-01-04 21:00:00,HWI002,HWI002-C3,2296,2295,1880,1879,860,840,79,100,47,100,996890686,238635362,255,72,0,191
2024-01-04 22:00:00,HWI002,HWI002-C3,1140,1138,934,933,338,334,41,100,36,100,492934911,159503128,130,41,10,87
2024-01-04 23:00:00,HWI002,HWI002-C3,1130,1129,934,931,343,335,41,100,25,100,518711647,113408064,155,28,0,100
2024-01-04 00:00:00,HWI003,HWI003-C1,296,294,260,259,91,88,5,100,10,100,63539275,53582321,17,14,30,19
2024-01-04 01:00:00,HWI003,HWI003-C1,287,285,243,242,89,87,4,100,8,100,56655856,35267953,14,10,30,21
2024-01-04 02:00:00,HWI003,HWI003-C1,284,282,240,238,101,99,6,100,2,100,74975964,9707128,22,2,0,19
2024-01-04 03:00:00,HWI003,HWI003-C1,260,258,215,213,95,94,11,100,1,100,155059347,4480296,46,1,0,20
2024-01-04 04:00:00,HWI003,HWI003-C1,320,318,263,261,84,82,9,100,6,100,114272168,30612161,33,9,0,23
2024-01-04 05:00:00,HWI003,HWI003-C1,293,292,250,248,93,91,14,100,1,100,176056242,4459258,48,1,0,22
2024-01-04 06:00:00,HWI003,HWI003-C1,1068,1062,879,878,385,380,43,100,24,100,494687237,113295911,135,32,0,105
2024-01-04 07:00:00,HWI003,HWI003-C1,1863,1850,1541,1533,638,623,67,100,39,100,925473268,198467679,231,50,0,155
2024-01-04 08:00:00,HWI003,HWI003-C1,2128,2114,1883,1882,647,634,75,100,47,100,869565495,243709975,225,68,5,159
2024-01-04 09:00:00,HWI003,HWI003-C1,2240,2226,1952,1951,634,620,64,100,52,100,849813350,277593851,215,77,180,147
2024-01-04 10:00:00,HWI003,HWI003-C1,1504,1499,1327,1323,529,525,49,100,40,100,568357916,177583234,163,46,5,133
2024-01-04 11:00:00,HWI003,HWI003-C1,1513,1512,1285,1283,504,498,59,100,42,100,734793279,182174488,219,45,0,118
2024-01-04 12:00:00,HWI003,HWI003-C1,1475,1464,1248,1244,529,519,55,100,27,100,774940326,142055879,221,37,0,124
2024-01-04 13:00:00,HWI003,HWI003-C1,1621,1613,1436,1435,534,529,66,100,36,100,799263610,153594687,234,45,0,142
2024-01-04 14:00:00,HWI003,HWI003-C1,1190,1185,1045,1044,351,347,49,100,22,100,589260035,110016587,179,30,1,99
2024-01-04 15:00:00,HWI003,HWI003-C1,1168,1159,962,960,342,338,34,100,28,100,480735198,130210552,138,37,0,102
2024-01-04 16:00:00,HWI003,HWI003-C1,1086,1084,957,953,407,401,39,100,27,100,533661722,131294553,134,34,0,80
2024-01-04 17:00:00,HWI003,HWI003-C1,2252,2239,1950,1943,820,811,82,100,56,100,1111106873,252218473,329,66,1,171
2024-01-04 18:00:00,HWI003,HWI003-C1,2224,2214,1914,1910,793,784,77,100,59,100,1087956312,263052085,273,74,0,176
2024-01-04 19:00:00,HWI003,HWI003-C1,2396,2382,2027,2020,770,753,83,100,56,100,1086615434,298131866,320,81,2,181
2024-01-04 20:00:00,HWI003,HWI003-C1,2326,2306,1924,1914,852,833,82,100,59,100,1066997171,274768423,290,70,30,205
2024-01-04 21:00:00,HWI003,HWI003-C1,2144,2127,1864,1856,744,729,81,100,51,100,966295028,261941831,281,77,0,205
2024-01-04 22:00:00,HWI003,HWI003-C1,1211,1207,1022,1020,382,377,39,100,27,100,466100029,141883942,126,42,0,105
2024-01-04 23:00:00,HWI003,HWI003-C1,1135,1132,942,937,396,392,39,100,31,100,511221603,146844344,147,41,0,87
2024-01-04 00:00:00,HWI003,HWI003-C2,296,295,244,243,100,98,10,100,16,100,121036163,80888128,34,21,5,24
2024-01-04 01:00:00,HWI003,HWI003-C2,291,289,256,255,103,102,10,100,11,100,119334920,55988392,32,15,180,22
2024-01-04 02:00:00,HWI003,HWI003-C2,281,279,235,234,74,73,5,100,4,100,66848028,19875749,18,5,10,17
2024-01-04 03:00:00,HWI003,HWI003-C2,275,273,239,237,116,114,14,100,12,100,157983095,63927018,42,19,180,23
2024-01-04 04:00:00,HWI003,HWI003-C2,310,308,271,269,105,102,9,100,8,100,124605672,42290057,36,12,0,26
2024-01-04 05:00:00,HWI003,HWI003-C2,277,275,236,235,74,72,14,100,10,100,169216041,43886758,49,12,0,20
2024-01-04 06:00:00,HWI003,HWI003-C2,1179,1174,967,962,376,368,46,100,30,100,577935717,128622786,172,32,0,91
2024-01-04 07:00:00,HWI003,HWI003-C2,1768,1759,1527,1524,647,640,75,100,43,100,866946750,188372893,217,47,0,133
2024-01-04 08:00:00,HWI003,HWI003-C2,1906,1900,1658,1656,717,701,67,100,43,100,760749634,185362423,209,48,2,150
2024-01-04 09:00:00,HWI003,HWI003-C2,2107,2092,1854,1850,661,657,77,100,46,100,968667932,211224557,288,53,0,167
2024-01-04 10:00:00,HWI003,HWI003-C2,1530,1517,1338,1326,527,521,64,100,44,100,841142977,215215013,211,57,0,143
2024-01-04 11:00:00,HWI003,HWI003-C2,1612,1607,1328,1323,512,508,55,100,35,100,738894466,155701841,204,45,0,116
2024-01-04 12:00:00,HWI003,HWI003-C2,1698,1692,1501,1496,523,516,60,100,32,100,830249256,146595136,250,43,0,99
2024-01-04 13:00:00,HWI003,HWI003-C2,1621,1609,1324,1321,578,569,60,100,42,100,812606990,189468081,242,52,0,112
2024-01-04 14:00:00,HWI003,HWI003-C2,1171,1164,974,968,396,388,41,100,27,100,550132704,131150666,158,34,5,84
2024-01-04 15:00:00,HWI003,HWI003-C2,1146,1142,1002,998,368,362,41,100,24,100,577009114,104067431,176,29,0,99
2024-01-04 16:00:00,HWI003,HWI003-C2,1097,1093,955,948,411,404,46,100,31,100,615597819,161831231,161,42,0,102
2024-01-04 17:00:00,HWI003,HWI003-C2,2109,2098,1754,1739,733,718,81,100,57,100,985789679,252699984,259,76,0,151
2024-01-04 18:00:00,HWI003,HWI003-C2,2364,2357,2092,2086,744,736,89,100,57,100,1171649568,271318122,335,82,0,187
2024-01-04 19:00:00,HWI003,HWI003-C2,2153,2133,1872,1865,734,718,83,100,56,100,1145735499,236830794,348,72,2,156
2024-01-04 20:00:00,HWI003,HWI003-C2,2444,2429,2111,2105,719,704,86,100,51,100,1058031802,215446863,300,56,0,178
2024-01-04 21:00:00,HWI003,HWI003-C2,2369,2356,1977,1971,798,788,81,100,47,100,1088462672,210594510,278,61,2,142
2024-01-04 22:00:00,HWI003,HWI003-C2,1134,1122,963,962,387,381,46,100,24,100,533872215,115842716,152,30,0,92
2024-01-04 23:00:00,HWI003,HWI003-C2,1213,1209,1018,1013,391,385,41,100,29,100,571759465,140353017,158,42,0,93
2024-01-04 00:00:00,HWI003,HWI003-C3,284,283,238,237,90,88,10,100,2,100,139428733,9800554,40,2,0,21
2024-01-04 01:00:00,HWI003,HWI003-C3,306,305,269,267,113,111,9,100,5,100,105287500,24032675,29,7,0,20
2024-01-04 02:00:00,HWI003,HWI003-C3,276,274,235,234,93,92,5,100,1,100,62344116,4532949,18,1,0,21
2024-01-04 03:00:00,HWI003,HWI003-C3,269,267,221,220,96,94,7,100,6,100,83791407,30259728,21,7,5,20
2024-01-04 04:00:00,HWI003,HWI003-C3,304,302,255,253,94,93,12,100,6,100,163240044,30637719,47,8,0,19
2024-01-04 05:00:00,HWI003,HWI003-C3,293,292,259,258,90,89,13,100,13,100,177222300,64949441,50,19,0,20
2024-01-04 06:00:00,HWI003,HWI003-C3,1292,1282,1079,1078,329,324,49,100,32,100,570034926,135471951,142,40,0,94
2024-01-04 07:00:00,HWI003,HWI003-C3,1852,1846,1511,1504,533,523,68,100,48,100,880541895,216655319,252,57,0,146
2024-01-04 08:00:00,HWI003,HWI003-C3,1982,1970,1707,1699,646,636,65,100,45,100,929683107,225751133,277,64,1,151
2024-01-04 09:00:00,HWI003,HWI003-C3,1985,1972,1662,1661,642,637,64,100,44,100,853131195,202387970,230,51,0,157
2024-01-04 10:00:00,HWI003,HWI003-C3,1630,1626,1338,1334,516,508,54,100,32,100,719175875,164383605,206,44,0,131
2024-01-04 11:00:00,HWI003,HWI003-C3,1684,1680,1365,1362,528,518,56,100,37,100,690042396,185760407,196,46,0,130
2024-01-04 12:00:00,HWI003,HWI003-C3,1438,1435,1253,1250,493,486,57,100,35,100,665798622,159584300,171,39,0,121
2024-01-04 13:00:00,HWI003,HWI003-C3,1618,1612,1437,1435,536,522,51,100,42,100,661721548,178883505,175,47,0,102
2024-01-04 14:00:00,HWI003,HWI003-C3,1077,1069,875,873,367,361,43,100,25,100,606732436,126921275,165,35,0,84
2024-01-04 15:00:00,HWI003,HWI003-C3,1078,1070,891,887,434,422,51,100,34,100,642047469,171561488,183,51,0,95
2024-01-04 16:00:00,HWI003,HWI003-C3,1156,1150,997,989,359,351,46,100,22,100,623998221,108280016,184,28,0,105
2024-01-04 17:00:00,HWI003,HWI003-C3,2444,2440,2095,2089,688,676,86,100,59,100,1143653785,297944589,316,75,0,175
2024-01-04 18:00:00,HWI003,HWI003-C3,2125,2109,1757,1753,759,747,78,100,54,100,993235074,250393261,277,64,0,153
2024-01-04 19:00:00,HWI003,HWI003-C3,2222,2210,1950,1947,797,788,79,100,52,100,1012907073,253416903,305,70,0,167
2024-01-04 20:00:00,HWI003,HWI003-C3,2152,2148,1802,1799,783,770,80,100,58,100,1093349308,306297168,331,78,5,188
2024-01-04 21:00:00,HWI003,HWI003-C3,2387,2383,1996,1995,793,780,86,100,52,100,996644190,264156108,277,68,0,192
2024-01-04 22:00:00,HWI003,HWI003-C3,1118,1114,952,948,362,357,34,100,22,100,464992133,105447887,138,29,0,90
2024-01-04 23:00:00,HWI003,HWI003-C3,1302,1298,1063,1060,356,351,38,100,20,100,438421409,106999511,127,30,0,90
2024-01-04 00:00:00,SWP001,SWP001-C1,289,288,238,236,87,85,8,100,6,100,95350907,26988614,27,7,2,19
2024-01-04 01:00:00,SWP001,SWP001-C1,312,309,277,276,93,91,16,100,1,100,213397895,4579755,57,1,0,22
2024-01-04 02:00:00,SWP001,SWP001-C1,305,302,264,263,91,89,10,100,9,100,119857158,39240236,31,11,0,20
2024-01-04 03:00:00,SWP001,SWP001-C1,298,296,247,246,94,93,9,100,4,100,116498908,19173757,32,5,0,25
2024-01-04 04:00:00,SWP001,SWP001-C1,291,289,253,251,72,70,14,100,8,100,199526475,40853800,54,10,0,22
2024-01-04 05:00:00,SWP001,SWP001-C1,309,306,256,254,100,98,9,100,13,100,108575314,67876351,30,17,0,17
2024-01-04 06:00:00,SWP001,SWP001-C1,1244,1238,1105,1103,325,320,43,100,24,100,569809083,118167340,154,31,0,91
2024-01-04 07:00:00,SWP001,SWP001-C1,2016,2007,1764,1760,573,560,67,100,48,100,901143132,219479307,270,56,0,183
2024-01-04 08:00:00,SWP001,SWP001-C1,2149,2134,1834,1833,667,660,77,100,45,100,952988005,195184896,261,53,0,149
2024-01-04 09:00:00,SWP001,SWP001-C1,2070,2056,1806,1802,635,626,67,100,43,100,930269597,184847379,242,51,0,169
2024-01-04 10:00:00,SWP001,SWP001-C1,1695,1690,1411,1407,463,458,57,100,40,100,642060450,204799969,164,61,0,122
2024-01-04 11:00:00,SWP001,SWP001-C1,1576,1572,1305,1300,547,538,67,100,34,100,828857739,157677029,236,43,10,133
2024-01-04 12:00:00,SWP001,SWP001-C1,1560,1552,1296,1295,467,461,68,100,39,100,799766948,167779084,244,42,10,120
2024-01-04 13:00:00,SWP001,SWP001-C1,1576,1569,1399,1391,537,529,62,100,35,100,807644284,166796232,219,45,0,125
2024-01-04 14:00:00,SWP001,SWP001-C1,1080,1075,956,955,417,410,30,100,24,100,338167739,107008874,95,28,0,96
2024-01-04 15:00:00,SWP001,SWP001-C1,1168,1160,957,952,391,382,38,100,24,100,437657471,119732910,120,36,0,99
2024-01-04 16:00:00,SWP001,SWP001-C1,1106,1101,903,897,326,320,34,100,25,100,443780271,124497047,131,35,180,85
2024-01-04 17:00:00,SWP001,SWP001-C1,2288,2279,2005,1996,825,811,85,100,55,100,958723426,246959356,269,73,0,169
2024-01-04 18:00:00,SWP001,SWP001-C1,2347,2343,2013,2004,760,745,79,100,51,100,897168278,217285473,273,61,0,162
2024-01-04 19:00:00,SWP001,SWP001-C1,2242,2233,1994,1980,775,768,78,100,48,100,1059765692,211401054,317,53,0,172
2024-01-04 20:00:00,SWP001,SWP001-C1,2213,2203,1955,1941,722,711,91,100,49,100,1286478216,253407897,370,73,0,185
2024-01-04 21:00:00,SWP001,SWP001-C1,2538,2522,2228,2226,880,864,87,100,55,100,1218571302,243522148,354,67,0,171
2024-01-04 22:00:00,SWP001,SWP001-C1,1152,1146,970,969,388,382,40,100,29,100,491795469,137966850,135,35,0,100
2024-01-04 23:00:00,SWP001,SWP001-C1,1110,1099,967,966,367,359,49,100,24,100,619840545,110929574,186,31,0,92
2024-01-04 00:00:00,SWP001,SWP001-C2,300,297,259,258,84,82,7,100,4,100,98208834,18719460,26,5,0,19
2024-01-04 01:00:00,SWP001,SWP001-C2,303,301,251,250,104,102,11,100,2,100,145938124,10245019,37,2,0,20
2024-01-04 02:00:00,SWP001,SWP001-C2,304,302,252,251,97,95,19,100,8,100,214928879,36130893,63,9,120,22
2024-01-04 03:00:00,SWP001,SWP001-C2,261,260,219,217,95,93,9,100,9,100,104766963,43509688,30,12,30,19
2024-01-04 04:00:00,SWP001,SWP001-C2,308,307,254,253,80,78,8,100,6,100,109880766,28567790,33,8,0,20
2024-01-04 05:00:00,SWP001,SWP001-C2,282,280,249,248,94,92,1,100,7,100,13503628,29622101,3,8,0,26
2024-01-04 06:00:00,SWP001,SWP001-C2,1233,1231,1045,1039,316,311,37,100,30,100,515643608,159185789,145,48,2,77
2024-01-04 07:00:00,SWP001,SWP001-C2,2006,1993,1674,1673,648,637,72,100,53,100,1011979435,249345539,279,67,0,180
2024-01-04 08:00:00,SWP001,SWP001-C2,2038,2020,1779,1775,769,758,72,100,42,100,910815120,180960020,245,48,0,181
2024-01-04 09:00:00,SWP001,SWP001-C2,2063,2055,1787,1786,622,612,66,100,52,100,829060502,264453445,221,79,0,130
2024-01-04 10:00:00,SWP001,SWP001-C2,1495,1486,1259,1248,544,537,58,100,40,100,812722606,184409334,219,55,1,110
2024-01-04 11:00:00,SWP001,SWP001-C2,1602,1593,1391,1388,566,556,66,100,38,100,815840526,165563052,240,46,0,131
2024-01-04 12:00:00,SWP001,SWP001-C2,1493,1487,1283,1279,492,484,66,100,39,100,859411839,204710661,216,59,0,108
2024-01-04 13:00:00,SWP001,SWP001-C2,1654,1646,1387,1378,558,551,48,100,40,100,546578665,189777453,165,47,0,103
2024-01-04 14:00:00,SWP001,SWP001-C2,1014,1008,881,874,314,306,43,100,31,100,602885602,166325509,182,43,0,84
2024-01-04 15:00:00,SWP001,SWP001-C2,1167,1166,995,987,395,391,37,100,28,100,464171467,146165447,133,43,0,97
2024-01-04 16:00:00,SWP001,SWP001-C2,1181,1175,1023,1016,439,428,40,100,35,100,525777195,171199614,141,51,0,93
2024-01-04 17:00:00,SWP001,SWP001-C2,2401,2384,2121,2118,788,780,73,100,50,100,977425901,240630246,272,64,180,163
2024-01-04 18:00:00,SWP001,SWP001-C2,2273,2265,1999,1998,809,793,85,100,46,100,1064535687,219062827,280,63,0,176
2024-01-04 19:00:00,SWP001,SWP001-C2,2444,2435,2024,2020,655,647,88,100,49,100,1227561619,258140262,359,71,0,180
2024-01-04 20:00:00,SWP001,SWP001-C2,2236,2226,1849,1846,753,741,79,100,53,100,994280274,270034673,272,81,0,180
2024-01-04 21:00:00,SWP001,SWP001-C2,2102,2092,1866,1864,751,735,77,100,59,100,1098535568,296611161,316,75,60,174
2024-01-04 22:00:00,SWP001,SWP001-C2,1292,1289,1050,1049,382,373,41,100,28,100,585270134,147409752,164,39,0,90
2024-01-04 23:00:00,SWP001,SWP001-C2,1073,1066,932,931,420,414,42,100,26,100,582392132,120709544,155,34,120,100
2024-01-04 00:00:00,SWP001,SWP001-C3,289,288,243,241,85,83,6,100,8,100,70829205,36958494,21,9,0,20
2024-01-04 01:00:00,SWP001,SWP001-C3,301,300,267,266,106,103,9,100,8,100,101909268,36274646,29,10,0,23
2024-01-04 02:00:00,SWP001,SWP001-C3,273,271,231,230,97,95,11,100,2,100,126464881,9535466,33,2,0,20
2024-01-04 03:00:00,SWP001,SWP001-C3,270,269,221,220,100,98,9,100,1,100,111164012,4910987,30,1,10,19
2024-01-04 04:00:00,SWP001,SWP001-C3,304,302,261,260,99,96,11,100,5,100,154321072,25709558,46,7,60,24
2024-01-04 05:00:00,SWP001,SWP001-C3,287,284,242,241,95,92,7,100,12,100,100235053,61191190,30,17,1,21
2024-01-04 06:00:00,SWP001,SWP001-C3,998,996,839,833,370,365,41,100,29,100,479972043,140017129,140,36,0,83
2024-01-04 07:00:00,SWP001,SWP001-C3,1872,1866,1613,1602,658,652,70,100,47,100,997428240,205951906,301,58,0,178
2024-01-04 08:00:00,SWP001,SWP001-C3,2024,2016,1757,1756,712,700,68,100,43,100,962908720,201495488,277,53,0,152
2024-01-04 09:00:00,SWP001,SWP001-C3,2058,2057,1830,1823,509,497,70,100,48,100,926619731,222581636,253,62,5,114
2024-01-04 10:00:00,SWP001,SWP001-C3,1612,1605,1391,1389,602,595,58,100,37,100,815036166,196398588,228,58,0,96
2024-01-04 11:00:00,SWP001,SWP001-C3,1462,1455,1221,1213,593,579,57,100,40,100,705561765,169348122,204,48,1,104
2024-01-04 12:00:00,SWP001,SWP001-C3,1525,1519,1292,1291,583,577,61,100,37,100,866934386,167348036,237,51,0,153
2024-01-04 13:00:00,SWP001,SWP001-C3,1798,1787,1534,1533,527,520,56,100,45,100,779796501,225868384,235,59,0,136
2024-01-04 14:00:00,SWP001,SWP001-C3,1150,1147,964,958,325,318,41,100,33,100,479769232,170775620,124,51,0,96
2024-01-04 15:00:00,SWP001,SWP001-C3,1162,1157,990,989,438,428,50,100,30,100,645513218,158399038,165,46,0,94
2024-01-04 16:00:00,SWP001,SWP001-C3,1107,1101,921,917,380,374,34,100,30,100,415818181,136695515,112,39,0,88
2024-01-04 17:00:00,SWP001,SWP001-C3,2350,2336,2087,2081,716,704,81,100,53,100,1154510462,254288738,321,74,180,153
2024-01-04 18:00:00,SWP001,SWP001-C3,2232,2229,1812,1804,693,677,81,100,56,100,1034904704,293762995,260,74,0,197
2024-01-04 19:00:00,SWP001,SWP001-C3,2153,2138,1766,1765,670,666,80,100,47,100,910863178,245787508,272,64,120,141
2024-01-04 20:00:00,SWP001,SWP001-C3,2286,2285,1917,1904,732,724,78,100,56,100,944974654,251396476,269,68,0,198
2024-01-04 21:00:00,SWP001,SWP001-C3,2455,2451,2140,2134,767,759,93,100,58,100,1069327460,256486707,313,74,0,197
2024-01-04 22:00:00,SWP001,SWP001-C3,1277,1275,1096,1094,366,364,44,100,25,100,542052367,132105554,159,39,30,68
